; Sample Rate 8000
; Channels 2
        0.155375    0.14445630834   0.14445630834 
          0.1555    0.16669805581   0.16669805581 
        0.155625    0.18792217644   0.18792217644 
         0.15575    0.20491158823   0.20491158823 
        0.155875    0.21497318055   0.21497318055 
           0.156    0.22150031943   0.22150031943 
        0.156125    0.22740948061   0.22740948061 
         0.15625    0.23020660225   0.23020660225 
        0.156375    0.22740951087   0.22740951087 
          0.1565    0.22150030546   0.22150030546 
        0.156625    0.21497314936   0.21497314936 
         0.15675    0.20491163479   0.20491163479 
        0.156875    0.18792222906   0.18792222906 
           0.157    0.16669804975   0.16669804975 
        0.157125    0.14445629437   0.14445629437 
         0.15725    0.11480832379   0.11480832379 
        0.157375   0.066384896636  0.066384896636 
          0.1575  -7.4505805969e-09 -7.4505805969e-09 
        0.157625  -0.066384912003 -0.066384912003 
         0.15775   -0.11480829539  -0.11480829539 
        0.157875   -0.14445634047  -0.14445634047 
           0.158   -0.16669806605  -0.16669806605 
        0.158125   -0.18792222068  -0.18792222068 
         0.15825   -0.20491158636  -0.20491158636 
        0.158375   -0.21497319685  -0.21497319685 
          0.1585   -0.22150027938  -0.22150027938 
        0.158625   -0.22740945732  -0.22740945732 
         0.15875   -0.23020655103  -0.23020655103 
        0.158875   -0.22740953136  -0.22740953136 
           0.159    -0.2215002859   -0.2215002859 
        0.159125   -0.21497318335  -0.21497318335 
         0.15925   -0.20491160592  -0.20491160592 
        0.159375   -0.18792222207  -0.18792222207 
          0.1595   -0.16669804882  -0.16669804882 
        0.159625   -0.14445629064  -0.14445629064 
         0.15975   -0.11480830749  -0.11480830749 
        0.159875  -0.066384915262 -0.066384915262 
            0.16                0               0 
        0.160125   0.066384915262  0.066384915262 
         0.16025    0.11480830749   0.11480830749 
        0.160375    0.14445629064   0.14445629064 
          0.1605    0.16669804882   0.16669804882 
        0.160625    0.18792222207   0.18792222207 
         0.16075    0.20491160592   0.20491160592 
        0.160875    0.21497318335   0.21497318335 
           0.161     0.2215002859    0.2215002859 
        0.161125    0.22740953136   0.22740953136 
         0.16125    0.23020655103   0.23020655103 
        0.161375    0.22740945732   0.22740945732 
          0.1615    0.22150027938   0.22150027938 
        0.161625    0.21497319685   0.21497319685 
         0.16175    0.20491158636   0.20491158636 
        0.161875    0.18792222068   0.18792222068 
           0.162    0.16669806605   0.16669806605 
        0.162125    0.14445634047   0.14445634047 
         0.16225    0.11480829539   0.11480829539 
        0.162375   0.066384912003  0.066384912003 
          0.1625  7.4505805969e-09 7.4505805969e-09 
        0.162625  -0.066384896636 -0.066384896636 
         0.16275   -0.11480832379  -0.11480832379 
        0.162875   -0.14445629437  -0.14445629437 
           0.163   -0.16669804975  -0.16669804975 
        0.163125   -0.18792222906  -0.18792222906 
         0.16325   -0.20491163479  -0.20491163479 
        0.163375   -0.21497314936  -0.21497314936 
          0.1635   -0.22150030546  -0.22150030546 
        0.163625   -0.22740951087  -0.22740951087 
         0.16375   -0.23020660225  -0.23020660225 
        0.163875   -0.22740948061  -0.22740948061 
           0.164   -0.22150031943  -0.22150031943 
        0.164125   -0.21497318055  -0.21497318055 
         0.16425   -0.20491158823  -0.20491158823 
        0.164375   -0.18792217644  -0.18792217644 
          0.1645   -0.16669805581  -0.16669805581 
        0.164625   -0.14445630834  -0.14445630834 
         0.16475   -0.11480831308  -0.11480831308 
        0.164875  -0.066384908278 -0.066384908278 
           0.165  -2.2817403078e-08 -2.2817403078e-08 
        0.165125   0.066384941339  0.066384941339 
         0.16525    0.11480835453   0.11480835453 
        0.165375    0.14445628645   0.14445628645 
          0.1655    0.16669802414   0.16669802414 
        0.165625    0.18792220205   0.18792220205 
         0.16575    0.20491161756   0.20491161756 
        0.165875    0.21497314889   0.21497314889 
           0.166    0.22150028963   0.22150028963 
        0.166125    0.22740951832   0.22740951832 
         0.16625    0.23020663252   0.23020663252 
        0.166375    0.22740946896   0.22740946896 
          0.1665    0.22150027659   0.22150027659 
        0.166625    0.21497319266   0.21497319266 
         0.16675    0.20491165854   0.20491165854 
        0.166875    0.18792218668   0.18792218668 
           0.167    0.16669803904   0.16669803904 
        0.167125    0.14445632976   0.14445632976 
         0.16725    0.11480831075   0.11480831075 
        0.167375   0.066384869162  0.066384869162 
          0.1675  1.6763806343e-08 1.6763806343e-08 
        0.167625  -0.066384891514 -0.066384891514 
         0.16775   -0.11480832659  -0.11480832659 
        0.167875    -0.1444563414   -0.1444563414 
           0.168   -0.16669802647  -0.16669802647 
        0.168125   -0.18792223977  -0.18792223977 
         0.16825   -0.20491162967  -0.20491162967 
        0.168375   -0.21497317031  -0.21497317031 
          0.1685   -0.22150023654  -0.22150023654 
        0.168625   -0.22740948759  -0.22740948759 
         0.16875   -0.23020659154  -0.23020659154 
        0.168875   -0.22740950156  -0.22740950156 
           0.169   -0.22150025144  -0.22150025144 
        0.169125   -0.21497321315  -0.21497321315 
         0.16925   -0.20491163479  -0.20491163479 
        0.169375   -0.18792219227  -0.18792219227 
          0.1695   -0.16669802694  -0.16669802694 
        0.169625   -0.14445632696  -0.14445632696 
         0.16975   -0.11480833357  -0.11480833357 
        0.169875  -0.066384871025 -0.066384871025 
            0.17                0               0 
        0.170125   0.066384871025  0.066384871025 
         0.17025    0.11480833357   0.11480833357 
        0.170375    0.14445632696   0.14445632696 
          0.1705    0.16669802694   0.16669802694 
        0.170625    0.18792219227   0.18792219227 
         0.17075    0.20491163479   0.20491163479 
        0.170875    0.21497321315   0.21497321315 
           0.171    0.22150025144   0.22150025144 
        0.171125    0.22740950156   0.22740950156 
         0.17125    0.23020659154   0.23020659154 
        0.171375    0.22740948759   0.22740948759 
          0.1715    0.22150023654   0.22150023654 
        0.171625    0.21497317031   0.21497317031 
         0.17175    0.20491162967   0.20491162967 
        0.171875    0.18792223977   0.18792223977 
           0.172    0.16669802647   0.16669802647 
        0.172125     0.1444563414    0.1444563414 
         0.17225    0.11480832659   0.11480832659 
        0.172375   0.066384891514  0.066384891514 
          0.1725  -1.6763806343e-08 -1.6763806343e-08 
        0.172625  -0.066384869162 -0.066384869162 
         0.17275   -0.11480831075  -0.11480831075 
        0.172875   -0.14445632976  -0.14445632976 
           0.173   -0.16669803904  -0.16669803904 
        0.173125   -0.18792218668  -0.18792218668 
         0.17325   -0.20491165854  -0.20491165854 
        0.173375   -0.21497319266  -0.21497319266 
          0.1735   -0.22150027659  -0.22150027659 
        0.173625   -0.22740946896  -0.22740946896 
         0.17375   -0.23020663252  -0.23020663252 
        0.173875   -0.22740951832  -0.22740951832 
           0.174   -0.22150028963  -0.22150028963 
        0.174125   -0.21497314889  -0.21497314889 
         0.17425   -0.20491161756  -0.20491161756 
        0.174375   -0.18792220205  -0.18792220205 
          0.1745   -0.16669802414  -0.16669802414 
        0.174625   -0.14445628645  -0.14445628645 
         0.17475   -0.11480835453  -0.11480835453 
        0.174875  -0.066384941339 -0.066384941339 
           0.175  2.2817403078e-08 2.2817403078e-08 
        0.175125   0.066384908278  0.066384908278 
         0.17525    0.11480831308   0.11480831308 
        0.175375    0.14445630834   0.14445630834 
          0.1755    0.16669805581   0.16669805581 
        0.175625    0.18792217644   0.18792217644 
         0.17575    0.20491158823   0.20491158823 
        0.175875    0.21497318055   0.21497318055 
           0.176    0.22150031943   0.22150031943 
        0.176125    0.22740948061   0.22740948061 
         0.17625    0.23020660225   0.23020660225 
        0.176375    0.22740951087   0.22740951087 
          0.1765    0.22150030546   0.22150030546 
        0.176625    0.21497314936   0.21497314936 
         0.17675    0.20491163479   0.20491163479 
        0.176875    0.18792222906   0.18792222906 
           0.177    0.16669804975   0.16669804975 
        0.177125    0.14445629437   0.14445629437 
         0.17725    0.11480832379   0.11480832379 
        0.177375   0.066384896636  0.066384896636 
          0.1775  -7.4505805969e-09 -7.4505805969e-09 
        0.177625  -0.066384912003 -0.066384912003 
         0.17775   -0.11480829539  -0.11480829539 
        0.177875   -0.14445634047  -0.14445634047 
           0.178   -0.16669806605  -0.16669806605 
        0.178125   -0.18792222068  -0.18792222068 
         0.17825   -0.20491158636  -0.20491158636 
        0.178375   -0.21497319685  -0.21497319685 
          0.1785   -0.22150027938  -0.22150027938 
        0.178625   -0.22740945732  -0.22740945732 
         0.17875   -0.23020655103  -0.23020655103 
        0.178875   -0.22740953136  -0.22740953136 
           0.179    -0.2215002859   -0.2215002859 
        0.179125   -0.21497318335  -0.21497318335 
         0.17925   -0.20491160592  -0.20491160592 
        0.179375   -0.18792222207  -0.18792222207 
          0.1795   -0.16669804882  -0.16669804882 
        0.179625   -0.14445629064  -0.14445629064 
         0.17975   -0.11480830749  -0.11480830749 
        0.179875  -0.066384915262 -0.066384915262 
            0.18                0               0 
        0.180125   0.066384915262  0.066384915262 
         0.18025    0.11480830749   0.11480830749 
        0.180375    0.14445629064   0.14445629064 
          0.1805    0.16669804882   0.16669804882 
        0.180625    0.18792222207   0.18792222207 
         0.18075    0.20491160592   0.20491160592 
        0.180875    0.21497318335   0.21497318335 
           0.181     0.2215002859    0.2215002859 
        0.181125    0.22740953136   0.22740953136 
         0.18125    0.23020655103   0.23020655103 
        0.181375    0.22740945732   0.22740945732 
          0.1815    0.22150027938   0.22150027938 
        0.181625    0.21497319685   0.21497319685 
         0.18175    0.20491158636   0.20491158636 
        0.181875    0.18792222068   0.18792222068 
           0.182    0.16669806605   0.16669806605 
        0.182125    0.14445634047   0.14445634047 
         0.18225    0.11480829539   0.11480829539 
        0.182375   0.066384912003  0.066384912003 
          0.1825  7.4505805969e-09 7.4505805969e-09 
        0.182625  -0.066384896636 -0.066384896636 
         0.18275   -0.11480832379  -0.11480832379 
        0.182875   -0.14445629437  -0.14445629437 
           0.183   -0.16669804975  -0.16669804975 
        0.183125   -0.18792222906  -0.18792222906 
         0.18325   -0.20491163479  -0.20491163479 
        0.183375   -0.21497314936  -0.21497314936 
          0.1835   -0.22150030546  -0.22150030546 
        0.183625   -0.22740951087  -0.22740951087 
         0.18375   -0.23020660225  -0.23020660225 
        0.183875   -0.22740948061  -0.22740948061 
           0.184   -0.22150031943  -0.22150031943 
        0.184125   -0.21497318055  -0.21497318055 
         0.18425   -0.20491158823  -0.20491158823 
        0.184375   -0.18792217644  -0.18792217644 
          0.1845   -0.16669805581  -0.16669805581 
        0.184625   -0.14445630834  -0.14445630834 
         0.18475   -0.11480831308  -0.11480831308 
        0.184875  -0.066384908278 -0.066384908278 
           0.185  -2.2817403078e-08 -2.2817403078e-08 
        0.185125   0.066384941339  0.066384941339 
         0.18525    0.11480835453   0.11480835453 
        0.185375    0.14445628645   0.14445628645 
          0.1855    0.16669802414   0.16669802414 
        0.185625    0.18792220205   0.18792220205 
         0.18575    0.20491161756   0.20491161756 
        0.185875    0.21497314889   0.21497314889 
           0.186    0.22150028963   0.22150028963 
        0.186125    0.22740951832   0.22740951832 
         0.18625    0.23020663252   0.23020663252 
        0.186375    0.22740946896   0.22740946896 
          0.1865    0.22150027659   0.22150027659 
        0.186625    0.21497319266   0.21497319266 
         0.18675    0.20491165854   0.20491165854 
        0.186875    0.18792218668   0.18792218668 
           0.187    0.16669803904   0.16669803904 
        0.187125    0.14445632976   0.14445632976 
         0.18725    0.11480831075   0.11480831075 
        0.187375   0.066384869162  0.066384869162 
          0.1875  1.6763806343e-08 1.6763806343e-08 
        0.187625  -0.066384891514 -0.066384891514 
         0.18775   -0.11480832659  -0.11480832659 
        0.187875    -0.1444563414   -0.1444563414 
           0.188   -0.16669802647  -0.16669802647 
        0.188125   -0.18792223977  -0.18792223977 
         0.18825   -0.20491162967  -0.20491162967 
        0.188375   -0.21497317031  -0.21497317031 
          0.1885   -0.22150023654  -0.22150023654 
        0.188625   -0.22740948759  -0.22740948759 
         0.18875   -0.23020659154  -0.23020659154 
        0.188875   -0.22740950156  -0.22740950156 
           0.189   -0.22150025144  -0.22150025144 
        0.189125   -0.21497321315  -0.21497321315 
         0.18925   -0.20491163479  -0.20491163479 
        0.189375   -0.18792219227  -0.18792219227 
          0.1895   -0.16669802694  -0.16669802694 
        0.189625   -0.14445632696  -0.14445632696 
         0.18975   -0.11480833357  -0.11480833357 
        0.189875  -0.066384871025 -0.066384871025 
            0.19                0               0 
        0.190125   0.066384871025  0.066384871025 
         0.19025    0.11480833357   0.11480833357 
        0.190375    0.14445632696   0.14445632696 
          0.1905    0.16669802694   0.16669802694 
        0.190625    0.18792219227   0.18792219227 
         0.19075    0.20491163479   0.20491163479 
        0.190875    0.21497321315   0.21497321315 
           0.191    0.22150025144   0.22150025144 
        0.191125    0.22740950156   0.22740950156 
         0.19125    0.23020659154   0.23020659154 
        0.191375    0.22740948759   0.22740948759 
          0.1915    0.22150023654   0.22150023654 
        0.191625    0.21497317031   0.21497317031 
         0.19175    0.20491162967   0.20491162967 
        0.191875    0.18792223977   0.18792223977 
           0.192    0.16669802647   0.16669802647 
        0.192125     0.1444563414    0.1444563414 
         0.19225    0.11480832659   0.11480832659 
        0.192375   0.066384891514  0.066384891514 
          0.1925  -1.6763806343e-08 -1.6763806343e-08 
        0.192625  -0.066384869162 -0.066384869162 
         0.19275   -0.11480831075  -0.11480831075 
        0.192875   -0.14445632976  -0.14445632976 
           0.193   -0.16669803904  -0.16669803904 
        0.193125   -0.18792218668  -0.18792218668 
         0.19325   -0.20491165854  -0.20491165854 
        0.193375   -0.21497319266  -0.21497319266 
          0.1935   -0.22150027659  -0.22150027659 
        0.193625   -0.22740946896  -0.22740946896 
         0.19375   -0.23020663252  -0.23020663252 
        0.193875   -0.22740951832  -0.22740951832 
           0.194   -0.22150028963  -0.22150028963 
        0.194125   -0.21497314889  -0.21497314889 
         0.19425   -0.20491161756  -0.20491161756 
        0.194375   -0.18792220205  -0.18792220205 
          0.1945   -0.16669802414  -0.16669802414 
        0.194625   -0.14445628645  -0.14445628645 
         0.19475   -0.11480835453  -0.11480835453 
        0.194875  -0.066384941339 -0.066384941339 
           0.195  2.2817403078e-08 2.2817403078e-08 
        0.195125   0.066384908278  0.066384908278 
         0.19525    0.11480831308   0.11480831308 
        0.195375    0.14445630834   0.14445630834 
          0.1955    0.16669805581   0.16669805581 
        0.195625    0.18792217644   0.18792217644 
         0.19575    0.20491158823   0.20491158823 
        0.195875    0.21497318055   0.21497318055 
           0.196    0.22150031943   0.22150031943 
        0.196125    0.22740948061   0.22740948061 
         0.19625    0.23020660225   0.23020660225 
        0.196375    0.22740951087   0.22740951087 
          0.1965    0.22150030546   0.22150030546 
        0.196625    0.21497314936   0.21497314936 
         0.19675    0.20491163479   0.20491163479 
        0.196875    0.18792222906   0.18792222906 
           0.197    0.16669804975   0.16669804975 
        0.197125    0.14445629437   0.14445629437 
         0.19725    0.11480832379   0.11480832379 
        0.197375   0.066384896636  0.066384896636 
          0.1975  -7.4505805969e-09 -7.4505805969e-09 
        0.197625  -0.066384912003 -0.066384912003 
         0.19775   -0.11480829539  -0.11480829539 
        0.197875   -0.14445634047  -0.14445634047 
           0.198   -0.16669806605  -0.16669806605 
        0.198125   -0.18792222068  -0.18792222068 
         0.19825   -0.20491158636  -0.20491158636 
        0.198375   -0.21497319685  -0.21497319685 
          0.1985   -0.22150027938  -0.22150027938 
        0.198625   -0.22740945732  -0.22740945732 
         0.19875   -0.23020655103  -0.23020655103 
        0.198875   -0.22740953136  -0.22740953136 
           0.199    -0.2215002859   -0.2215002859 
        0.199125   -0.21497318335  -0.21497318335 
         0.19925   -0.20491160592  -0.20491160592 
        0.199375   -0.18792222207  -0.18792222207 
          0.1995   -0.16669804882  -0.16669804882 
        0.199625   -0.14445629064  -0.14445629064 
         0.19975   -0.11480830749  -0.11480830749 
        0.199875  -0.066384915262 -0.066384915262 
             0.2                0               0 
        0.200125   0.066384915262  0.066384915262 
         0.20025    0.11480830749   0.11480830749 
        0.200375    0.14445629064   0.14445629064 
          0.2005    0.16669804882   0.16669804882 
        0.200625    0.18792222207   0.18792222207 
         0.20075    0.20491160592   0.20491160592 
        0.200875    0.21497318335   0.21497318335 
           0.201     0.2215002859    0.2215002859 
        0.201125    0.22740953136   0.22740953136 
         0.20125    0.23020655103   0.23020655103 
        0.201375    0.22740945732   0.22740945732 
          0.2015    0.22150027938   0.22150027938 
        0.201625    0.21497319685   0.21497319685 
         0.20175    0.20491158636   0.20491158636 
        0.201875    0.18792222068   0.18792222068 
           0.202    0.16669806605   0.16669806605 
        0.202125    0.14445634047   0.14445634047 
         0.20225    0.11480829539   0.11480829539 
        0.202375   0.066384912003  0.066384912003 
          0.2025  7.4505805969e-09 7.4505805969e-09 
        0.202625  -0.066384896636 -0.066384896636 
         0.20275   -0.11480832379  -0.11480832379 
        0.202875   -0.14445629437  -0.14445629437 
           0.203   -0.16669804975  -0.16669804975 
        0.203125   -0.18792222906  -0.18792222906 
         0.20325   -0.20491163479  -0.20491163479 
        0.203375   -0.21497314936  -0.21497314936 
          0.2035   -0.22150030546  -0.22150030546 
        0.203625   -0.22740951087  -0.22740951087 
         0.20375   -0.23020660225  -0.23020660225 
        0.203875   -0.22740948061  -0.22740948061 
           0.204   -0.22150031943  -0.22150031943 
        0.204125   -0.21497318055  -0.21497318055 
         0.20425   -0.20491158823  -0.20491158823 
        0.204375   -0.18792217644  -0.18792217644 
          0.2045   -0.16669805581  -0.16669805581 
        0.204625   -0.14445630834  -0.14445630834 
         0.20475   -0.11480831308  -0.11480831308 
        0.204875  -0.066384908278 -0.066384908278 
           0.205  -2.2817403078e-08 -2.2817403078e-08 
        0.205125   0.066384941339  0.066384941339 
         0.20525    0.11480835453   0.11480835453 
        0.205375    0.14445628645   0.14445628645 
          0.2055    0.16669802414   0.16669802414 
        0.205625    0.18792220205   0.18792220205 
         0.20575    0.20491161756   0.20491161756 
        0.205875    0.21497314889   0.21497314889 
           0.206    0.22150028963   0.22150028963 
        0.206125    0.22740951832   0.22740951832 
         0.20625    0.23020663252   0.23020663252 
        0.206375    0.22740946896   0.22740946896 
          0.2065    0.22150027659   0.22150027659 
        0.206625    0.21497319266   0.21497319266 
         0.20675    0.20491165854   0.20491165854 
        0.206875    0.18792218668   0.18792218668 
           0.207    0.16669803904   0.16669803904 
        0.207125    0.14445632976   0.14445632976 
         0.20725    0.11480831075   0.11480831075 
        0.207375   0.066384869162  0.066384869162 
          0.2075  1.6763806343e-08 1.6763806343e-08 
        0.207625  -0.066384891514 -0.066384891514 
         0.20775   -0.11480832659  -0.11480832659 
        0.207875    -0.1444563414   -0.1444563414 
           0.208   -0.16669802647  -0.16669802647 
        0.208125   -0.18792223977  -0.18792223977 
         0.20825   -0.20491162967  -0.20491162967 
        0.208375   -0.21497317031  -0.21497317031 
          0.2085   -0.22150023654  -0.22150023654 
        0.208625   -0.22740948759  -0.22740948759 
         0.20875   -0.23020659154  -0.23020659154 
        0.208875   -0.22740950156  -0.22740950156 
           0.209   -0.22150025144  -0.22150025144 
        0.209125   -0.21497321315  -0.21497321315 
         0.20925   -0.20491163479  -0.20491163479 
        0.209375   -0.18792219227  -0.18792219227 
          0.2095   -0.16669802694  -0.16669802694 
        0.209625   -0.14445632696  -0.14445632696 
         0.20975   -0.11480833357  -0.11480833357 
        0.209875  -0.066384871025 -0.066384871025 
            0.21                0               0 
        0.210125   0.066384871025  0.066384871025 
         0.21025    0.11480833357   0.11480833357 
        0.210375    0.14445632696   0.14445632696 
          0.2105    0.16669802694   0.16669802694 
        0.210625    0.18792219227   0.18792219227 
         0.21075    0.20491163479   0.20491163479 
        0.210875    0.21497321315   0.21497321315 
           0.211    0.22150025144   0.22150025144 
        0.211125    0.22740950156   0.22740950156 
         0.21125    0.23020659154   0.23020659154 
        0.211375    0.22740948759   0.22740948759 
          0.2115    0.22150023654   0.22150023654 
        0.211625    0.21497317031   0.21497317031 
         0.21175    0.20491162967   0.20491162967 
        0.211875    0.18792223977   0.18792223977 
           0.212    0.16669802647   0.16669802647 
        0.212125     0.1444563414    0.1444563414 
         0.21225    0.11480832659   0.11480832659 
        0.212375   0.066384891514  0.066384891514 
          0.2125  -1.6763806343e-08 -1.6763806343e-08 
        0.212625  -0.066384869162 -0.066384869162 
         0.21275   -0.11480831075  -0.11480831075 
        0.212875   -0.14445632976  -0.14445632976 
           0.213   -0.16669803904  -0.16669803904 
        0.213125   -0.18792218668  -0.18792218668 
         0.21325   -0.20491165854  -0.20491165854 
        0.213375   -0.21497319266  -0.21497319266 
          0.2135   -0.22150027659  -0.22150027659 
        0.213625   -0.22740946896  -0.22740946896 
         0.21375   -0.23020663252  -0.23020663252 
        0.213875   -0.22740951832  -0.22740951832 
           0.214   -0.22150028963  -0.22150028963 
        0.214125   -0.21497314889  -0.21497314889 
         0.21425   -0.20491161756  -0.20491161756 
        0.214375   -0.18792220205  -0.18792220205 
          0.2145   -0.16669802414  -0.16669802414 
        0.214625   -0.14445628645  -0.14445628645 
         0.21475   -0.11480835453  -0.11480835453 
        0.214875  -0.066384941339 -0.066384941339 
           0.215  2.2817403078e-08 2.2817403078e-08 
        0.215125   0.066384908278  0.066384908278 
         0.21525    0.11480831308   0.11480831308 
        0.215375    0.14445630834   0.14445630834 
          0.2155    0.16669805581   0.16669805581 
        0.215625    0.18792217644   0.18792217644 
         0.21575    0.20491158823   0.20491158823 
        0.215875    0.21497318055   0.21497318055 
           0.216    0.22150031943   0.22150031943 
        0.216125    0.22740948061   0.22740948061 
         0.21625    0.23020660225   0.23020660225 
        0.216375    0.22740951087   0.22740951087 
          0.2165    0.22150030546   0.22150030546 
        0.216625    0.21497314936   0.21497314936 
         0.21675    0.20491163479   0.20491163479 
        0.216875    0.18792222906   0.18792222906 
           0.217    0.16669804975   0.16669804975 
        0.217125    0.14445629437   0.14445629437 
         0.21725    0.11480832379   0.11480832379 
        0.217375   0.066384896636  0.066384896636 
          0.2175  -7.4505805969e-09 -7.4505805969e-09 
        0.217625  -0.066384912003 -0.066384912003 
         0.21775   -0.11480829539  -0.11480829539 
        0.217875   -0.14445634047  -0.14445634047 
           0.218   -0.16669806605  -0.16669806605 
        0.218125   -0.18792222068  -0.18792222068 
         0.21825   -0.20491158636  -0.20491158636 
        0.218375   -0.21497319685  -0.21497319685 
          0.2185   -0.22150027938  -0.22150027938 
        0.218625   -0.22740945732  -0.22740945732 
         0.21875   -0.23020655103  -0.23020655103 
        0.218875   -0.22740953136  -0.22740953136 
           0.219    -0.2215002859   -0.2215002859 
        0.219125   -0.21497318335  -0.21497318335 
         0.21925   -0.20491160592  -0.20491160592 
        0.219375   -0.18792222207  -0.18792222207 
          0.2195   -0.16669804882  -0.16669804882 
        0.219625   -0.14445629064  -0.14445629064 
         0.21975   -0.11480830749  -0.11480830749 
        0.219875  -0.066384915262 -0.066384915262 
            0.22                0               0 
        0.220125   0.066384915262  0.066384915262 
         0.22025    0.11480830749   0.11480830749 
        0.220375    0.14445629064   0.14445629064 
          0.2205    0.16669804882   0.16669804882 
        0.220625    0.18792222207   0.18792222207 
         0.22075    0.20491160592   0.20491160592 
        0.220875    0.21497318335   0.21497318335 
           0.221     0.2215002859    0.2215002859 
        0.221125    0.22740953136   0.22740953136 
         0.22125    0.23020655103   0.23020655103 
        0.221375    0.22740945732   0.22740945732 
          0.2215    0.22150027938   0.22150027938 
        0.221625    0.21497319685   0.21497319685 
         0.22175    0.20491158636   0.20491158636 
        0.221875    0.18792222068   0.18792222068 
           0.222    0.16669806605   0.16669806605 
        0.222125    0.14445634047   0.14445634047 
         0.22225    0.11480829539   0.11480829539 
        0.222375   0.066384912003  0.066384912003 
          0.2225  7.4505805969e-09 7.4505805969e-09 
        0.222625  -0.066384896636 -0.066384896636 
         0.22275   -0.11480832379  -0.11480832379 
        0.222875   -0.14445629437  -0.14445629437 
           0.223   -0.16669804975  -0.16669804975 
        0.223125   -0.18792222906  -0.18792222906 
         0.22325   -0.20491163479  -0.20491163479 
        0.223375   -0.21497314936  -0.21497314936 
          0.2235   -0.22150030546  -0.22150030546 
        0.223625   -0.22740951087  -0.22740951087 
         0.22375   -0.23020660225  -0.23020660225 
        0.223875   -0.22740948061  -0.22740948061 
           0.224   -0.22150031943  -0.22150031943 
        0.224125   -0.21497318055  -0.21497318055 
         0.22425   -0.20491158823  -0.20491158823 
        0.224375   -0.18792217644  -0.18792217644 
          0.2245   -0.16669805581  -0.16669805581 
        0.224625   -0.14445630834  -0.14445630834 
         0.22475   -0.11480831308  -0.11480831308 
        0.224875  -0.066384908278 -0.066384908278 
           0.225  -2.2817403078e-08 -2.2817403078e-08 
        0.225125   0.066384941339  0.066384941339 
         0.22525    0.11480835453   0.11480835453 
        0.225375    0.14445628645   0.14445628645 
          0.2255    0.16669802414   0.16669802414 
        0.225625    0.18792220205   0.18792220205 
         0.22575    0.20491161756   0.20491161756 
        0.225875    0.21497314889   0.21497314889 
           0.226    0.22150028963   0.22150028963 
        0.226125    0.22740951832   0.22740951832 
         0.22625    0.23020663252   0.23020663252 
        0.226375    0.22740946896   0.22740946896 
          0.2265    0.22150027659   0.22150027659 
        0.226625    0.21497319266   0.21497319266 
         0.22675    0.20491165854   0.20491165854 
        0.226875    0.18792218668   0.18792218668 
           0.227    0.16669803904   0.16669803904 
        0.227125    0.14445632976   0.14445632976 
         0.22725    0.11480831075   0.11480831075 
        0.227375   0.066384869162  0.066384869162 
          0.2275  1.6763806343e-08 1.6763806343e-08 
        0.227625  -0.066384891514 -0.066384891514 
         0.22775   -0.11480832659  -0.11480832659 
        0.227875    -0.1444563414   -0.1444563414 
           0.228   -0.16669802647  -0.16669802647 
        0.228125   -0.18792223977  -0.18792223977 
         0.22825   -0.20491162967  -0.20491162967 
        0.228375   -0.21497317031  -0.21497317031 
          0.2285   -0.22150023654  -0.22150023654 
        0.228625   -0.22740948759  -0.22740948759 
         0.22875   -0.23020659154  -0.23020659154 
        0.228875   -0.22740950156  -0.22740950156 
           0.229   -0.22150025144  -0.22150025144 
        0.229125   -0.21497321315  -0.21497321315 
         0.22925   -0.20491163479  -0.20491163479 
        0.229375   -0.18792219227  -0.18792219227 
          0.2295   -0.16669802694  -0.16669802694 
        0.229625   -0.14445632696  -0.14445632696 
         0.22975   -0.11480833357  -0.11480833357 
        0.229875  -0.066384871025 -0.066384871025 
            0.23                0               0 
        0.230125   0.066384871025  0.066384871025 
         0.23025    0.11480833357   0.11480833357 
        0.230375    0.14445632696   0.14445632696 
          0.2305    0.16669802694   0.16669802694 
        0.230625    0.18792219227   0.18792219227 
         0.23075    0.20491163479   0.20491163479 
        0.230875    0.21497321315   0.21497321315 
           0.231    0.22150025144   0.22150025144 
        0.231125    0.22740950156   0.22740950156 
         0.23125    0.23020659154   0.23020659154 
        0.231375    0.22740948759   0.22740948759 
          0.2315    0.22150023654   0.22150023654 
        0.231625    0.21497317031   0.21497317031 
         0.23175    0.20491162967   0.20491162967 
        0.231875    0.18792223977   0.18792223977 
           0.232    0.16669802647   0.16669802647 
        0.232125     0.1444563414    0.1444563414 
         0.23225    0.11480832659   0.11480832659 
        0.232375   0.066384891514  0.066384891514 
          0.2325  -1.6763806343e-08 -1.6763806343e-08 
        0.232625  -0.066384869162 -0.066384869162 
         0.23275   -0.11480831075  -0.11480831075 
        0.232875   -0.14445632976  -0.14445632976 
           0.233   -0.16669803904  -0.16669803904 
        0.233125   -0.18792218668  -0.18792218668 
         0.23325   -0.20491165854  -0.20491165854 
        0.233375   -0.21497319266  -0.21497319266 
          0.2335   -0.22150027659  -0.22150027659 
        0.233625   -0.22740946896  -0.22740946896 
         0.23375   -0.23020663252  -0.23020663252 
        0.233875   -0.22740951832  -0.22740951832 
           0.234   -0.22150028963  -0.22150028963 
        0.234125   -0.21497314889  -0.21497314889 
         0.23425   -0.20491161756  -0.20491161756 
        0.234375   -0.18792220205  -0.18792220205 
          0.2345   -0.16669802414  -0.16669802414 
        0.234625   -0.14445628645  -0.14445628645 
         0.23475   -0.11480835453  -0.11480835453 
